Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 3","Saguenay",N,N,"",1,385,"Martel","","Richard","Conservative","Conservateur",N,Y,79
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 3","Saguenay",N,N,"",1,385,"Turmel","","John The Engineer","Independent","Indépendant",N,N,3
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 3","Saguenay",N,N,"",1,385,"Youde","","Lynda","Green Party","Parti Vert",N,N,6
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 4","Saguenay",N,N,"",2,411,"Boivin","","Lina","Liberal","Libéral",N,N,22
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 4","Saguenay",N,N,"",2,411,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,7
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 4","Saguenay",N,N,"",2,411,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,12
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 4","Saguenay",N,N,"",2,411,"Martel","","Richard","Conservative","Conservateur",N,Y,62
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 4","Saguenay",N,N,"",2,411,"Turmel","","John The Engineer","Independent","Indépendant",N,N,1
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 4","Saguenay",N,N,"",2,411,"Youde","","Lynda","Green Party","Parti Vert",N,N,4
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 5","Saguenay",N,N,"",2,536,"Boivin","","Lina","Liberal","Libéral",N,N,33
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 5","Saguenay",N,N,"",2,536,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,11
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 5","Saguenay",N,N,"",2,536,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,25
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 5","Saguenay",N,N,"",2,536,"Martel","","Richard","Conservative","Conservateur",N,Y,79
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 5","Saguenay",N,N,"",2,536,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 5","Saguenay",N,N,"",2,536,"Youde","","Lynda","Green Party","Parti Vert",N,N,7
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 6","Saguenay",N,N,"",5,331,"Boivin","","Lina","Liberal","Libéral",N,N,27
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 6","Saguenay",N,N,"",5,331,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,5
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 6","Saguenay",N,N,"",5,331,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 6","Saguenay",N,N,"",5,331,"Martel","","Richard","Conservative","Conservateur",N,Y,76
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 6","Saguenay",N,N,"",5,331,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 6","Saguenay",N,N,"",5,331,"Youde","","Lynda","Green Party","Parti Vert",N,N,4
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 7","Saguenay",N,N,"",0,388,"Boivin","","Lina","Liberal","Libéral",N,N,14
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 7","Saguenay",N,N,"",0,388,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,10
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 7","Saguenay",N,N,"",0,388,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 7","Saguenay",N,N,"",0,388,"Martel","","Richard","Conservative","Conservateur",N,Y,71
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 7","Saguenay",N,N,"",0,388,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 7","Saguenay",N,N,"",0,388,"Youde","","Lynda","Green Party","Parti Vert",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 8","Saguenay",N,N,"",2,292,"Boivin","","Lina","Liberal","Libéral",N,N,13
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 8","Saguenay",N,N,"",2,292,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,7
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 8","Saguenay",N,N,"",2,292,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,10
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 8","Saguenay",N,N,"",2,292,"Martel","","Richard","Conservative","Conservateur",N,Y,62
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 8","Saguenay",N,N,"",2,292,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 8","Saguenay",N,N,"",2,292,"Youde","","Lynda","Green Party","Parti Vert",N,N,4
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 9","Saguenay",N,N,"",0,342,"Boivin","","Lina","Liberal","Libéral",N,N,12
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 9","Saguenay",N,N,"",0,342,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,2
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 9","Saguenay",N,N,"",0,342,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 9","Saguenay",N,N,"",0,342,"Martel","","Richard","Conservative","Conservateur",N,Y,41
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 9","Saguenay",N,N,"",0,342,"Turmel","","John The Engineer","Independent","Indépendant",N,N,1
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 9","Saguenay",N,N,"",0,342,"Youde","","Lynda","Green Party","Parti Vert",N,N,2
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 10","Saguenay",N,N,"",1,340,"Boivin","","Lina","Liberal","Libéral",N,N,20
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 10","Saguenay",N,N,"",1,340,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,4
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 10","Saguenay",N,N,"",1,340,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 10","Saguenay",N,N,"",1,340,"Martel","","Richard","Conservative","Conservateur",N,Y,58
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 10","Saguenay",N,N,"",1,340,"Turmel","","John The Engineer","Independent","Indépendant",N,N,1
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 10","Saguenay",N,N,"",1,340,"Youde","","Lynda","Green Party","Parti Vert",N,N,5
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 11","Saguenay",N,N,"",1,329,"Boivin","","Lina","Liberal","Libéral",N,N,33
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 11","Saguenay",N,N,"",1,329,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,6
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 11","Saguenay",N,N,"",1,329,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 11","Saguenay",N,N,"",1,329,"Martel","","Richard","Conservative","Conservateur",N,Y,68
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 11","Saguenay",N,N,"",1,329,"Turmel","","John The Engineer","Independent","Indépendant",N,N,2
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 11","Saguenay",N,N,"",1,329,"Youde","","Lynda","Green Party","Parti Vert",N,N,3
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 12","Saguenay",N,N,"",6,400,"Boivin","","Lina","Liberal","Libéral",N,N,24
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 12","Saguenay",N,N,"",6,400,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,7
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 12","Saguenay",N,N,"",6,400,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,10
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 12","Saguenay",N,N,"",6,400,"Martel","","Richard","Conservative","Conservateur",N,Y,79
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 12","Saguenay",N,N,"",6,400,"Turmel","","John The Engineer","Independent","Indépendant",N,N,1
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 12","Saguenay",N,N,"",6,400,"Youde","","Lynda","Green Party","Parti Vert",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 13","Saguenay",N,N,"",0,399,"Boivin","","Lina","Liberal","Libéral",N,N,20
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 13","Saguenay",N,N,"",0,399,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,7
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 13","Saguenay",N,N,"",0,399,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 13","Saguenay",N,N,"",0,399,"Martel","","Richard","Conservative","Conservateur",N,Y,85
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 13","Saguenay",N,N,"",0,399,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 13","Saguenay",N,N,"",0,399,"Youde","","Lynda","Green Party","Parti Vert",N,N,2
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 14","Saguenay",N,N,"",1,425,"Boivin","","Lina","Liberal","Libéral",N,N,35
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 14","Saguenay",N,N,"",1,425,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,8
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 14","Saguenay",N,N,"",1,425,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,13
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 14","Saguenay",N,N,"",1,425,"Martel","","Richard","Conservative","Conservateur",N,Y,78
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 14","Saguenay",N,N,"",1,425,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 14","Saguenay",N,N,"",1,425,"Youde","","Lynda","Green Party","Parti Vert",N,N,5
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 15","Saguenay",N,N,"",1,368,"Boivin","","Lina","Liberal","Libéral",N,N,25
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 15","Saguenay",N,N,"",1,368,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,5
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 15","Saguenay",N,N,"",1,368,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 15","Saguenay",N,N,"",1,368,"Martel","","Richard","Conservative","Conservateur",N,Y,86
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 15","Saguenay",N,N,"",1,368,"Turmel","","John The Engineer","Independent","Indépendant",N,N,1
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 15","Saguenay",N,N,"",1,368,"Youde","","Lynda","Green Party","Parti Vert",N,N,1
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 16","Saguenay",N,N,"",1,365,"Boivin","","Lina","Liberal","Libéral",N,N,24
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 16","Saguenay",N,N,"",1,365,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,6
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 16","Saguenay",N,N,"",1,365,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,10
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 16","Saguenay",N,N,"",1,365,"Martel","","Richard","Conservative","Conservateur",N,Y,52
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 16","Saguenay",N,N,"",1,365,"Turmel","","John The Engineer","Independent","Indépendant",N,N,1
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 16","Saguenay",N,N,"",1,365,"Youde","","Lynda","Green Party","Parti Vert",N,N,3
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 17","Saguenay",N,N,"",2,424,"Boivin","","Lina","Liberal","Libéral",N,N,36
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 17","Saguenay",N,N,"",2,424,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,4
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 17","Saguenay",N,N,"",2,424,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 17","Saguenay",N,N,"",2,424,"Martel","","Richard","Conservative","Conservateur",N,Y,68
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 17","Saguenay",N,N,"",2,424,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 17","Saguenay",N,N,"",2,424,"Youde","","Lynda","Green Party","Parti Vert",N,N,6
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 18","Saguenay",N,N,"",1,405,"Boivin","","Lina","Liberal","Libéral",N,N,38
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 18","Saguenay",N,N,"",1,405,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,9
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 18","Saguenay",N,N,"",1,405,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 18","Saguenay",N,N,"",1,405,"Martel","","Richard","Conservative","Conservateur",N,Y,68
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 18","Saguenay",N,N,"",1,405,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 18","Saguenay",N,N,"",1,405,"Youde","","Lynda","Green Party","Parti Vert",N,N,2
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 19","Saguenay",N,N,"",0,400,"Boivin","","Lina","Liberal","Libéral",N,N,27
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 19","Saguenay",N,N,"",0,400,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,2
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 19","Saguenay",N,N,"",0,400,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,14
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 19","Saguenay",N,N,"",0,400,"Martel","","Richard","Conservative","Conservateur",N,Y,73
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 19","Saguenay",N,N,"",0,400,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 19","Saguenay",N,N,"",0,400,"Youde","","Lynda","Green Party","Parti Vert",N,N,4
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 20","Saguenay",N,N,"",2,444,"Boivin","","Lina","Liberal","Libéral",N,N,45
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 20","Saguenay",N,N,"",2,444,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,9
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 20","Saguenay",N,N,"",2,444,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,12
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 20","Saguenay",N,N,"",2,444,"Martel","","Richard","Conservative","Conservateur",N,Y,71
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 20","Saguenay",N,N,"",2,444,"Turmel","","John The Engineer","Independent","Indépendant",N,N,2
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 20","Saguenay",N,N,"",2,444,"Youde","","Lynda","Green Party","Parti Vert",N,N,7
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 21","Saguenay",N,N,"",2,426,"Boivin","","Lina","Liberal","Libéral",N,N,30
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 21","Saguenay",N,N,"",2,426,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,11
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 21","Saguenay",N,N,"",2,426,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 21","Saguenay",N,N,"",2,426,"Martel","","Richard","Conservative","Conservateur",N,Y,95
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 21","Saguenay",N,N,"",2,426,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 21","Saguenay",N,N,"",2,426,"Youde","","Lynda","Green Party","Parti Vert",N,N,5
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 22","Saguenay",N,N,"",2,504,"Boivin","","Lina","Liberal","Libéral",N,N,40
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 22","Saguenay",N,N,"",2,504,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,3
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 22","Saguenay",N,N,"",2,504,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 22","Saguenay",N,N,"",2,504,"Martel","","Richard","Conservative","Conservateur",N,Y,71
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 22","Saguenay",N,N,"",2,504,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 22","Saguenay",N,N,"",2,504,"Youde","","Lynda","Green Party","Parti Vert",N,N,1
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 23","Saguenay",N,N,"",0,388,"Boivin","","Lina","Liberal","Libéral",N,N,23
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 23","Saguenay",N,N,"",0,388,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,3
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 23","Saguenay",N,N,"",0,388,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,12
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 23","Saguenay",N,N,"",0,388,"Martel","","Richard","Conservative","Conservateur",N,Y,43
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 23","Saguenay",N,N,"",0,388,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 23","Saguenay",N,N,"",0,388,"Youde","","Lynda","Green Party","Parti Vert",N,N,4
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 24","Saguenay",N,N,"",1,362,"Boivin","","Lina","Liberal","Libéral",N,N,24
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 24","Saguenay",N,N,"",1,362,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,4
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 24","Saguenay",N,N,"",1,362,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,10
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 24","Saguenay",N,N,"",1,362,"Martel","","Richard","Conservative","Conservateur",N,Y,45
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 24","Saguenay",N,N,"",1,362,"Turmel","","John The Engineer","Independent","Indépendant",N,N,0
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 24","Saguenay",N,N,"",1,362,"Youde","","Lynda","Green Party","Parti Vert",N,N,6
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 25","Saguenay",N,N,"",0,349,"Boivin","","Lina","Liberal","Libéral",N,N,11
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 25","Saguenay",N,N,"",0,349,"Bouchard-Tremblay","","Catherine","Bloc Québécois","Bloc Québécois",N,N,12
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 25","Saguenay",N,N,"",0,349,"Dubois","","Éric","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,10
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 25","Saguenay",N,N,"",0,349,"Martel","","Richard","Conservative","Conservateur",N,Y,48
24022,"Chicoutimi--Le Fjord","Chicoutimi--Le Fjord"," 25","Saguenay",N,N,"",0,349,"Turmel","","John The Engineer","Independent","Indépendant",N,N,1
