Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 1","Sainte-Élisabeth-de-Proulx",N,N,"",0,129,"Dallaire","","Gisèle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 1","Sainte-Élisabeth-de-Proulx",N,N,"",0,129,"Hébert","","Richard","Liberal","Libéral",N,Y,25
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 1","Sainte-Élisabeth-de-Proulx",N,N,"",0,129,"Laporte","","Yves","Green Party","Parti Vert",N,N,0
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 1","Sainte-Élisabeth-de-Proulx",N,N,"",0,129,"Leclerc","","Rémy","Conservative","Conservateur",N,N,5
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 1","Sainte-Élisabeth-de-Proulx",N,N,"",0,129,"Maltais","","Marc","Bloc Québécois","Bloc Québécois",N,N,4
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 2","Saint-Thomas-Didyme",N,N,"",2,330,"Dallaire","","Gisèle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 2","Saint-Thomas-Didyme",N,N,"",2,330,"Hébert","","Richard","Liberal","Libéral",N,Y,61
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 2","Saint-Thomas-Didyme",N,N,"",2,330,"Laporte","","Yves","Green Party","Parti Vert",N,N,4
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 2","Saint-Thomas-Didyme",N,N,"",2,330,"Leclerc","","Rémy","Conservative","Conservateur",N,N,25
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 2","Saint-Thomas-Didyme",N,N,"",2,330,"Maltais","","Marc","Bloc Québécois","Bloc Québécois",N,N,29
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 3","Saint-Thomas-Didyme",N,N,"",2,251,"Dallaire","","Gisèle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 3","Saint-Thomas-Didyme",N,N,"",2,251,"Hébert","","Richard","Liberal","Libéral",N,Y,39
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 3","Saint-Thomas-Didyme",N,N,"",2,251,"Laporte","","Yves","Green Party","Parti Vert",N,N,1
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 3","Saint-Thomas-Didyme",N,N,"",2,251,"Leclerc","","Rémy","Conservative","Conservateur",N,N,24
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 3","Saint-Thomas-Didyme",N,N,"",2,251,"Maltais","","Marc","Bloc Québécois","Bloc Québécois",N,N,26
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 4","Saint-Stanislas",N,N,"",1,287,"Dallaire","","Gisèle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 4","Saint-Stanislas",N,N,"",1,287,"Hébert","","Richard","Liberal","Libéral",N,Y,62
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 4","Saint-Stanislas",N,N,"",1,287,"Laporte","","Yves","Green Party","Parti Vert",N,N,3
24035,"Lac-Saint-Jean","Lac-Saint-Jean"," 4","Saint-Stanislas",N,N,"",1,287,"Leclerc","","Rémy","Conservative","Conservateur",N,N,19
