event_number	ed_code	ballot_sequence_number	candidate_first_name	candidate_middle_name	candidate_last_name	candidate_gender_code	elected_indicator	incumbent_indicator	candidate_ed_vote_count	candidate_party_english_name	candidate_party_french_name	poll_number	polling_station_name	candidate_poll_vote_count
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	1	Grand Tracadie	7
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	10	Fort Augustus	5
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	11	Watervale	6
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	12	Johnstons River	13
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	13	Mermaid	20
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	14	Hazelbrook	14
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	15	Fullertons Marsh	14
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	16	Clearview Estates	4
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	17	Kennedy Road	13
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	18	Ross Crescent	4
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	19	Alexandra	16
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	2	Dunstaffnage	3
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	20	Village Green	4
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	21	Cherry Valley	4
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	22	Avondale	13
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	23	Kinross	14
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	24	Iona	22
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	25	Point Prim	11
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	26	Pinette	15
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	27	Wood Islands	10
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	28	High Bank	8
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	29	Beach Point	21
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	3	Tracadie	6
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	30	Murray Harbour	10
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	31	Murray River South	9
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	32	Dover	9
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	33	Peters Road	9
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	34	Pembroke	2
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	35	Sturgeon	4
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	36	Milltown Cross	6
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	37	Kilmuir	2
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	38	Lower Montague	6
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	39	Georgetown South	1
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	4	Savage Harbour	6
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	40	Georgetown North	9
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	41	Brudenell	4
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	42	Montague East	4
3700	ED11-001	1	Darrell		Hickox	M	N	N	500	Canadian Alliance	Alliance Canadienne	43	Montague Southeast	3
