event_number	ed_code	ballot_sequence_number	candidate_first_name	candidate_middle_name	candidate_last_name	candidate_gender_code	elected_indicator	incumbent_indicator	candidate_ed_vote_count	candidate_party_english_name	candidate_party_french_name	poll_number	polling_station_name	candidate_poll_vote_count
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	1	Onion Lake (Makaoo) (Seekaskootch)	382
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	10	Thunderchild	43
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	100	Freemont	13
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	101	Senlac	6
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	102	Unity	11
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	103	Unity	29
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	104	Unity	40
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	105	Unity	22
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	106	Unity	15
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	107	Unity	25
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	108	Unity	20
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	109	Macklin	9
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	11	Turtleford	13
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	110	Macklin	34
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	111	Macklin	48
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	112	Reward	14
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	113	Swarthmore	19
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	114	Wilkie	44
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	115	Wilkie	43
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	116	Wilkie	45
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	117	Prairie	11
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	118	Red Pheasant	16
3700	ED47-001	1	Peter		Frey	M	N	N	5098	Liberal	Libéral	119	Mosquito	35
