event_number	ed_code	ballot_sequence_number	candidate_first_name	candidate_middle_name	candidate_last_name	candidate_gender_code	elected_indicator	incumbent_indicator	candidate_ed_vote_count	candidate_party_english_name	candidate_party_french_name	poll_number	polling_station_name	candidate_poll_vote_count
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	1	Lumsden	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	10	Badger's Quay-Valleyfield	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	100	Melrose	0
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	101	Trinity-Lockston	4
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	102	Trinity East	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	103	Port Rexton	2
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	104	Champney's West-Champney's Arm	0
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	105	English Harbour-Champney's East	4
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	106	Old Bonaventure-New Bonaventure	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	107	Trouty	0
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	108	Dunfield-Goose Cove	2
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	109	Adeytown-Deep Bight	3
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	11	Pool's Island	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	110	Clarenville	13
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	111	Clarenville	2
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	112	Clarenville	5
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	113	Clarenville	5
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	114	Clarenville	5
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	115	Clarenville	3
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	116	Clarenville	6
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	117	Hillview-Dark Hole	2
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	118	Hatchet Cove	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	119	St. Jones Within	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	12	Greenspond	0
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	120	Butter Cove-Southport-Gooseberry Cove	2
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	121	Northwest Brook-Ivany Cove	6
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	122	Queen's Cove	0
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	123	Long Beach	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	124	Hodge's Cove-Caplin Cove	4
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	125	Little Heart's Ease	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	126	Goobies	4
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	127	Sunnyside	3
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	128	Come-by-Chance	5
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	129	Sunnyside	5
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	13	Centreville-Indian Bay	2
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	130	Heart's Content	0
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	131	New Perlican	4
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	132	Winterton-Turks Cove	2
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	133	Winterton	3
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	134	Hant's Harbour	4
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	135	New Chelsea	0
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	136	Brownsdale-New Melbourne	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	137	Sibley's Cove-Lead Cove	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	138	Old Perlican	0
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	139	Low Point-Lower Island Cove-Caplin Cove	6
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	14	Wareham	2
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	140	Old Perlican	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	141	Bay de Verde	0
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	142	Bay de Verde	0
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	143	Grates Cove	2
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	144	Red Head Cove	0
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	145	Burnt Point-Job's Cove	4
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	146	Gull Island	0
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	147	Northern Bay-Ochre Pit Cove	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	148	Western Bay	5
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	149	Adams Cove-Blackhead-Broad Cove	3
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	15	Centreville	3
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	150	Small Point-Kingston-Spout Cove	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	151	Salmon Cove	5
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	152	Salmon Cove-Perry's Cove	2
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	153	Victoria	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	154	Victoria	3
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	155	Victoria	7
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	156	Victoria	13
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	157	Freshwater	6
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	158	Arnold's Cove	10
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	159	Arnold's Cove	4
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	16	Trinity	1
3700	ED10-001	1	Randy	Wayne	Dawe	M	N	N	1051	Canadian Alliance	Alliance Canadienne	160	Arnold's Cove	8
