Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 3","Scarborough",N,N,"",2,463,"Zou","","Dasong","Conservative","Conservateur",N,N,59
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 4","Scarborough",N,N,"",0,422,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 4","Scarborough",N,N,"",0,422,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 4","Scarborough",N,N,"",0,422,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 4","Scarborough",N,N,"",0,422,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 4","Scarborough",N,N,"",0,422,"Yip","","Jean","Liberal","Libéral",N,Y,49
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 4","Scarborough",N,N,"",0,422,"Zhu","","Tom","Independent","Indépendant",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 4","Scarborough",N,N,"",0,422,"Zou","","Dasong","Conservative","Conservateur",N,N,42
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 5","Scarborough",N,N,"",0,383,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 5","Scarborough",N,N,"",0,383,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 5","Scarborough",N,N,"",0,383,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,4
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 5","Scarborough",N,N,"",0,383,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 5","Scarborough",N,N,"",0,383,"Yip","","Jean","Liberal","Libéral",N,Y,37
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 5","Scarborough",N,N,"",0,383,"Zhu","","Tom","Independent","Indépendant",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 5","Scarborough",N,N,"",0,383,"Zou","","Dasong","Conservative","Conservateur",N,N,43
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 6","Scarborough",N,N,"",1,425,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 6","Scarborough",N,N,"",1,425,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 6","Scarborough",N,N,"",1,425,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 6","Scarborough",N,N,"",1,425,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 6","Scarborough",N,N,"",1,425,"Yip","","Jean","Liberal","Libéral",N,Y,46
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 6","Scarborough",N,N,"",1,425,"Zhu","","Tom","Independent","Indépendant",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 6","Scarborough",N,N,"",1,425,"Zou","","Dasong","Conservative","Conservateur",N,N,32
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 7","Scarborough",N,N,"",1,272,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 7","Scarborough",N,N,"",1,272,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 7","Scarborough",N,N,"",1,272,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 7","Scarborough",N,N,"",1,272,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 7","Scarborough",N,N,"",1,272,"Yip","","Jean","Liberal","Libéral",N,Y,23
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 7","Scarborough",N,N,"",1,272,"Zhu","","Tom","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 7","Scarborough",N,N,"",1,272,"Zou","","Dasong","Conservative","Conservateur",N,N,14
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 8","Scarborough",N,N,"",2,459,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 8","Scarborough",N,N,"",2,459,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,3
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 8","Scarborough",N,N,"",2,459,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 8","Scarborough",N,N,"",2,459,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 8","Scarborough",N,N,"",2,459,"Yip","","Jean","Liberal","Libéral",N,Y,57
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 8","Scarborough",N,N,"",2,459,"Zhu","","Tom","Independent","Indépendant",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 8","Scarborough",N,N,"",2,459,"Zou","","Dasong","Conservative","Conservateur",N,N,27
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 9","Scarborough",N,N,"",1,399,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 9","Scarborough",N,N,"",1,399,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 9","Scarborough",N,N,"",1,399,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,3
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 9","Scarborough",N,N,"",1,399,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 9","Scarborough",N,N,"",1,399,"Yip","","Jean","Liberal","Libéral",N,Y,31
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 9","Scarborough",N,N,"",1,399,"Zhu","","Tom","Independent","Indépendant",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 9","Scarborough",N,N,"",1,399,"Zou","","Dasong","Conservative","Conservateur",N,N,10
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 10","Scarborough",N,N,"",0,352,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 10","Scarborough",N,N,"",0,352,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 10","Scarborough",N,N,"",0,352,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 10","Scarborough",N,N,"",0,352,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 10","Scarborough",N,N,"",0,352,"Yip","","Jean","Liberal","Libéral",N,Y,37
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 10","Scarborough",N,N,"",0,352,"Zhu","","Tom","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 10","Scarborough",N,N,"",0,352,"Zou","","Dasong","Conservative","Conservateur",N,N,28
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 11","Scarborough",N,N,"",1,390,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 11","Scarborough",N,N,"",1,390,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,6
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 11","Scarborough",N,N,"",1,390,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 11","Scarborough",N,N,"",1,390,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 11","Scarborough",N,N,"",1,390,"Yip","","Jean","Liberal","Libéral",N,Y,35
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 11","Scarborough",N,N,"",1,390,"Zhu","","Tom","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 11","Scarborough",N,N,"",1,390,"Zou","","Dasong","Conservative","Conservateur",N,N,27
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 12","Scarborough",N,N,"",0,510,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,10
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 12","Scarborough",N,N,"",0,510,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,3
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 12","Scarborough",N,N,"",0,510,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 12","Scarborough",N,N,"",0,510,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 12","Scarborough",N,N,"",0,510,"Yip","","Jean","Liberal","Libéral",N,Y,43
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 12","Scarborough",N,N,"",0,510,"Zhu","","Tom","Independent","Indépendant",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 12","Scarborough",N,N,"",0,510,"Zou","","Dasong","Conservative","Conservateur",N,N,7
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 13","Scarborough",N,N,"",0,492,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 13","Scarborough",N,N,"",0,492,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 13","Scarborough",N,N,"",0,492,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 13","Scarborough",N,N,"",0,492,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 13","Scarborough",N,N,"",0,492,"Yip","","Jean","Liberal","Libéral",N,Y,31
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 13","Scarborough",N,N,"",0,492,"Zhu","","Tom","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 13","Scarborough",N,N,"",0,492,"Zou","","Dasong","Conservative","Conservateur",N,N,45
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 14","Scarborough",N,N,"",0,261,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 14","Scarborough",N,N,"",0,261,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 14","Scarborough",N,N,"",0,261,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 14","Scarborough",N,N,"",0,261,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 14","Scarborough",N,N,"",0,261,"Yip","","Jean","Liberal","Libéral",N,Y,13
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 14","Scarborough",N,N,"",0,261,"Zhu","","Tom","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 14","Scarborough",N,N,"",0,261,"Zou","","Dasong","Conservative","Conservateur",N,N,11
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 15","Scarborough",N,N,"",0,305,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 15","Scarborough",N,N,"",0,305,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 15","Scarborough",N,N,"",0,305,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 15","Scarborough",N,N,"",0,305,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 15","Scarborough",N,N,"",0,305,"Yip","","Jean","Liberal","Libéral",N,Y,19
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 15","Scarborough",N,N,"",0,305,"Zhu","","Tom","Independent","Indépendant",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 15","Scarborough",N,N,"",0,305,"Zou","","Dasong","Conservative","Conservateur",N,N,21
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 16","Scarborough",N,N,"",0,321,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 16","Scarborough",N,N,"",0,321,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 16","Scarborough",N,N,"",0,321,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,5
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 16","Scarborough",N,N,"",0,321,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 16","Scarborough",N,N,"",0,321,"Yip","","Jean","Liberal","Libéral",N,Y,24
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 16","Scarborough",N,N,"",0,321,"Zhu","","Tom","Independent","Indépendant",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 16","Scarborough",N,N,"",0,321,"Zou","","Dasong","Conservative","Conservateur",N,N,23
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 17","Scarborough",N,N,"",0,395,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 17","Scarborough",N,N,"",0,395,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 17","Scarborough",N,N,"",0,395,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 17","Scarborough",N,N,"",0,395,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 17","Scarborough",N,N,"",0,395,"Yip","","Jean","Liberal","Libéral",N,Y,31
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 17","Scarborough",N,N,"",0,395,"Zhu","","Tom","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 17","Scarborough",N,N,"",0,395,"Zou","","Dasong","Conservative","Conservateur",N,N,42
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 18","Scarborough",N,N,"",1,273,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 18","Scarborough",N,N,"",1,273,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 18","Scarborough",N,N,"",1,273,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 18","Scarborough",N,N,"",1,273,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 18","Scarborough",N,N,"",1,273,"Yip","","Jean","Liberal","Libéral",N,Y,15
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 18","Scarborough",N,N,"",1,273,"Zhu","","Tom","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 18","Scarborough",N,N,"",1,273,"Zou","","Dasong","Conservative","Conservateur",N,N,24
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 19","Scarborough",N,N,"",0,283,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 19","Scarborough",N,N,"",0,283,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 19","Scarborough",N,N,"",0,283,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 19","Scarborough",N,N,"",0,283,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 19","Scarborough",N,N,"",0,283,"Yip","","Jean","Liberal","Libéral",N,Y,28
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 19","Scarborough",N,N,"",0,283,"Zhu","","Tom","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 19","Scarborough",N,N,"",0,283,"Zou","","Dasong","Conservative","Conservateur",N,N,27
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 20","Scarborough",N,N,"",0,344,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 20","Scarborough",N,N,"",0,344,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 20","Scarborough",N,N,"",0,344,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 20","Scarborough",N,N,"",0,344,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 20","Scarborough",N,N,"",0,344,"Yip","","Jean","Liberal","Libéral",N,Y,40
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 20","Scarborough",N,N,"",0,344,"Zhu","","Tom","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 20","Scarborough",N,N,"",0,344,"Zou","","Dasong","Conservative","Conservateur",N,N,25
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 21","Scarborough",N,N,"",0,347,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 21","Scarborough",N,N,"",0,347,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 21","Scarborough",N,N,"",0,347,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 21","Scarborough",N,N,"",0,347,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 21","Scarborough",N,N,"",0,347,"Yip","","Jean","Liberal","Libéral",N,Y,28
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 21","Scarborough",N,N,"",0,347,"Zhu","","Tom","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 21","Scarborough",N,N,"",0,347,"Zou","","Dasong","Conservative","Conservateur",N,N,22
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 22","Scarborough",N,N,"",1,484,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 22","Scarborough",N,N,"",1,484,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 22","Scarborough",N,N,"",1,484,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 22","Scarborough",N,N,"",1,484,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 22","Scarborough",N,N,"",1,484,"Yip","","Jean","Liberal","Libéral",N,Y,55
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 22","Scarborough",N,N,"",1,484,"Zhu","","Tom","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 22","Scarborough",N,N,"",1,484,"Zou","","Dasong","Conservative","Conservateur",N,N,58
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 23","Scarborough",N,N,"",1,325,"Chang","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 23","Scarborough",N,N,"",1,325,"Coutinho","","Jude","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,7
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 23","Scarborough",N,N,"",1,325,"DiPasquale","","Michael","Green Party","Parti Vert",N,N,2
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 23","Scarborough",N,N,"",1,325,"Turmel","","John 'The Engineer'","Independent","Indépendant",N,N,0
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 23","Scarborough",N,N,"",1,325,"Yip","","Jean","Liberal","Libéral",N,Y,32
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 23","Scarborough",N,N,"",1,325,"Zhu","","Tom","Independent","Indépendant",N,N,1
35093,"Scarborough--Agincourt","Scarborough--Agincourt"," 23","Scarborough",N,N,"",1,325,"Zou","","Dasong","Conservative","Conservateur",N,N,22
