Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1A","Onion Lake",N,N,"",0,709,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,8
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1A","Onion Lake",N,N,"",0,709,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1A","Onion Lake",N,N,"",0,709,"Finlayson","","Ken","Independent","Indépendant",N,N,0
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1A","Onion Lake",N,N,"",0,709,"Ingram","","Larry","Liberal","Libéral",N,N,16
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1A","Onion Lake",N,N,"",0,709,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,0
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1B","Onion Lake",N,N,"",0,892,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,3
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1B","Onion Lake",N,N,"",0,892,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1B","Onion Lake",N,N,"",0,892,"Finlayson","","Ken","Independent","Indépendant",N,N,3
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1B","Onion Lake",N,N,"",0,892,"Ingram","","Larry","Liberal","Libéral",N,N,19
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1B","Onion Lake",N,N,"",0,892,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,3
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 2","Fort Pitt",N,N,"",0,267,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,91
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 2","Fort Pitt",N,N,"",0,267,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 2","Fort Pitt",N,N,"",0,267,"Finlayson","","Ken","Independent","Indépendant",N,N,2
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 2","Fort Pitt",N,N,"",0,267,"Ingram","","Larry","Liberal","Libéral",N,N,2
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 2","Fort Pitt",N,N,"",0,267,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,1
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 3","Hillmond",N,N,"",0,328,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,81
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 3","Hillmond",N,N,"",0,328,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 3","Hillmond",N,N,"",0,328,"Finlayson","","Ken","Independent","Indépendant",N,N,2
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 3","Hillmond",N,N,"",0,328,"Ingram","","Larry","Liberal","Libéral",N,N,4
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 3","Hillmond",N,N,"",0,328,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,1
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 4","Bolney",N,N,"",0,467,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,164
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 4","Bolney",N,N,"",0,467,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 4","Bolney",N,N,"",0,467,"Finlayson","","Ken","Independent","Indépendant",N,N,6
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 4","Bolney",N,N,"",0,467,"Ingram","","Larry","Liberal","Libéral",N,N,5
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 4","Bolney",N,N,"",0,467,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,1
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 5","Bolney",N,N,"",0,277,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,31
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 5","Bolney",N,N,"",0,277,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 5","Bolney",N,N,"",0,277,"Finlayson","","Ken","Independent","Indépendant",N,N,1
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 5","Bolney",N,N,"",0,277,"Ingram","","Larry","Liberal","Libéral",N,N,1
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 5","Bolney",N,N,"",0,277,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,1
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 6","St. Walburg",N,N,"",0,326,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,88
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 6","St. Walburg",N,N,"",0,326,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 6","St. Walburg",N,N,"",0,326,"Finlayson","","Ken","Independent","Indépendant",N,N,4
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 6","St. Walburg",N,N,"",0,326,"Ingram","","Larry","Liberal","Libéral",N,N,8
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 6","St. Walburg",N,N,"",0,326,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,1
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 7","St. Walburg",N,N,"",0,383,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,78
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 7","St. Walburg",N,N,"",0,383,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 7","St. Walburg",N,N,"",0,383,"Finlayson","","Ken","Independent","Indépendant",N,N,4
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 7","St. Walburg",N,N,"",0,383,"Ingram","","Larry","Liberal","Libéral",N,N,9
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 7","St. Walburg",N,N,"",0,383,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,1
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 8","Spruce Lake",N,N,"",1,260,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,35
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 8","Spruce Lake",N,N,"",1,260,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 8","Spruce Lake",N,N,"",1,260,"Finlayson","","Ken","Independent","Indépendant",N,N,1
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 8","Spruce Lake",N,N,"",1,260,"Ingram","","Larry","Liberal","Libéral",N,N,7
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 8","Spruce Lake",N,N,"",1,260,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,0
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 9","Livelong",N,N,"",0,548,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,136
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 9","Livelong",N,N,"",0,548,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 9","Livelong",N,N,"",0,548,"Finlayson","","Ken","Independent","Indépendant",N,N,9
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 9","Livelong",N,N,"",0,548,"Ingram","","Larry","Liberal","Libéral",N,N,9
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 9","Livelong",N,N,"",0,548,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,10
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 10","Thunderchild First Nation 115B",N,N,"",1,149,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,1
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 10","Thunderchild First Nation 115B",N,N,"",1,149,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 10","Thunderchild First Nation 115B",N,N,"",1,149,"Finlayson","","Ken","Independent","Indépendant",N,N,0
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 10","Thunderchild First Nation 115B",N,N,"",1,149,"Ingram","","Larry","Liberal","Libéral",N,N,22
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 10","Thunderchild First Nation 115B",N,N,"",1,149,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,0
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 11","Turtleford",N,N,"",0,745,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,131
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 11","Turtleford",N,N,"",0,745,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,19
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 11","Turtleford",N,N,"",0,745,"Finlayson","","Ken","Independent","Indépendant",N,N,4
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 11","Turtleford",N,N,"",0,745,"Ingram","","Larry","Liberal","Libéral",N,N,43
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 11","Turtleford",N,N,"",0,745,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,4
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 12","Glaslyn",N,N,"",1,174,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,38
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 12","Glaslyn",N,N,"",1,174,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 12","Glaslyn",N,N,"",1,174,"Finlayson","","Ken","Independent","Indépendant",N,N,3
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 12","Glaslyn",N,N,"",1,174,"Ingram","","Larry","Liberal","Libéral",N,N,3
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 12","Glaslyn",N,N,"",1,174,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,0
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 13","Glaslyn",N,N,"",0,406,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,76
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 13","Glaslyn",N,N,"",0,406,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 13","Glaslyn",N,N,"",0,406,"Finlayson","","Ken","Independent","Indépendant",N,N,6
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 13","Glaslyn",N,N,"",0,406,"Ingram","","Larry","Liberal","Libéral",N,N,3
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 13","Glaslyn",N,N,"",0,406,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,2
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 14","Mervin",N,N,"",1,714,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,194
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 14","Mervin",N,N,"",1,714,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 14","Mervin",N,N,"",1,714,"Finlayson","","Ken","Independent","Indépendant",N,N,17
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 14","Mervin",N,N,"",1,714,"Ingram","","Larry","Liberal","Libéral",N,N,15
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 14","Mervin",N,N,"",1,714,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,4
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 15","Paynton",N,N,"",0,506,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,67
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 15","Paynton",N,N,"",0,506,"Fedler","","Matt","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 15","Paynton",N,N,"",0,506,"Finlayson","","Ken","Independent","Indépendant",N,N,14
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 15","Paynton",N,N,"",0,506,"Ingram","","Larry","Liberal","Libéral",N,N,13
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 15","Paynton",N,N,"",0,506,"Potter-Pihach","","Yvonne","Green Party","Parti Vert",N,N,4
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 16","Northminster",N,N,"",0,370,"Falk","","Rosemarie Ashley","Conservative","Conservateur",N,Y,71
