Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35055,"Markham--Thornhill","Markham--Thornhill"," 1","Markham",N,N,"",1,386,"Baxter","","Dorian","PC Party","Parti PC",N,N,1
35055,"Markham--Thornhill","Markham--Thornhill"," 1","Markham",N,N,"",1,386,"Bergmann","","Caryn","Green Party","Parti Vert",N,N,0
35055,"Markham--Thornhill","Markham--Thornhill"," 1","Markham",N,N,"",1,386,"Hines","","Gregory","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35055,"Markham--Thornhill","Markham--Thornhill"," 1","Markham",N,N,"",1,386,"Ng","","Mary","Liberal","Libéral",N,Y,31
35055,"Markham--Thornhill","Markham--Thornhill"," 1","Markham",N,N,"",1,386,"Paranchothy","","Ragavan","Conservative","Conservateur",N,N,53
35055,"Markham--Thornhill","Markham--Thornhill"," 1","Markham",N,N,"",1,386,"Reilly","","Brendan Thomas","Libertarian","Libertarien",N,N,0
35055,"Markham--Thornhill","Markham--Thornhill"," 1","Markham",N,N,"",1,386,"Znoneofthe","","Above","Independent","Indépendant",N,N,0
35055,"Markham--Thornhill","Markham--Thornhill"," 2","Markham",N,N,"",0,348,"Baxter","","Dorian","PC Party","Parti PC",N,N,1
35055,"Markham--Thornhill","Markham--Thornhill"," 2","Markham",N,N,"",0,348,"Bergmann","","Caryn","Green Party","Parti Vert",N,N,3
35055,"Markham--Thornhill","Markham--Thornhill"," 2","Markham",N,N,"",0,348,"Hines","","Gregory","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35055,"Markham--Thornhill","Markham--Thornhill"," 2","Markham",N,N,"",0,348,"Ng","","Mary","Liberal","Libéral",N,Y,39
35055,"Markham--Thornhill","Markham--Thornhill"," 2","Markham",N,N,"",0,348,"Paranchothy","","Ragavan","Conservative","Conservateur",N,N,43
35055,"Markham--Thornhill","Markham--Thornhill"," 2","Markham",N,N,"",0,348,"Reilly","","Brendan Thomas","Libertarian","Libertarien",N,N,3
35055,"Markham--Thornhill","Markham--Thornhill"," 2","Markham",N,N,"",0,348,"Znoneofthe","","Above","Independent","Indépendant",N,N,0
35055,"Markham--Thornhill","Markham--Thornhill"," 3","Markham",N,N,"",0,441,"Baxter","","Dorian","PC Party","Parti PC",N,N,1
35055,"Markham--Thornhill","Markham--Thornhill"," 3","Markham",N,N,"",0,441,"Bergmann","","Caryn","Green Party","Parti Vert",N,N,0
35055,"Markham--Thornhill","Markham--Thornhill"," 3","Markham",N,N,"",0,441,"Hines","","Gregory","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35055,"Markham--Thornhill","Markham--Thornhill"," 3","Markham",N,N,"",0,441,"Ng","","Mary","Liberal","Libéral",N,Y,46
35055,"Markham--Thornhill","Markham--Thornhill"," 3","Markham",N,N,"",0,441,"Paranchothy","","Ragavan","Conservative","Conservateur",N,N,67
35055,"Markham--Thornhill","Markham--Thornhill"," 3","Markham",N,N,"",0,441,"Reilly","","Brendan Thomas","Libertarian","Libertarien",N,N,0
35055,"Markham--Thornhill","Markham--Thornhill"," 3","Markham",N,N,"",0,441,"Znoneofthe","","Above","Independent","Indépendant",N,N,0
35055,"Markham--Thornhill","Markham--Thornhill"," 4","Markham",N,N,"",1,464,"Baxter","","Dorian","PC Party","Parti PC",N,N,2
35055,"Markham--Thornhill","Markham--Thornhill"," 4","Markham",N,N,"",1,464,"Bergmann","","Caryn","Green Party","Parti Vert",N,N,3
35055,"Markham--Thornhill","Markham--Thornhill"," 4","Markham",N,N,"",1,464,"Hines","","Gregory","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35055,"Markham--Thornhill","Markham--Thornhill"," 4","Markham",N,N,"",1,464,"Ng","","Mary","Liberal","Libéral",N,Y,34
35055,"Markham--Thornhill","Markham--Thornhill"," 4","Markham",N,N,"",1,464,"Paranchothy","","Ragavan","Conservative","Conservateur",N,N,46
35055,"Markham--Thornhill","Markham--Thornhill"," 4","Markham",N,N,"",1,464,"Reilly","","Brendan Thomas","Libertarian","Libertarien",N,N,1
35055,"Markham--Thornhill","Markham--Thornhill"," 4","Markham",N,N,"",1,464,"Znoneofthe","","Above","Independent","Indépendant",N,N,0
35055,"Markham--Thornhill","Markham--Thornhill"," 5","Markham",N,N,"",0,505,"Baxter","","Dorian","PC Party","Parti PC",N,N,5
35055,"Markham--Thornhill","Markham--Thornhill"," 5","Markham",N,N,"",0,505,"Bergmann","","Caryn","Green Party","Parti Vert",N,N,0
35055,"Markham--Thornhill","Markham--Thornhill"," 5","Markham",N,N,"",0,505,"Hines","","Gregory","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35055,"Markham--Thornhill","Markham--Thornhill"," 5","Markham",N,N,"",0,505,"Ng","","Mary","Liberal","Libéral",N,Y,64
35055,"Markham--Thornhill","Markham--Thornhill"," 5","Markham",N,N,"",0,505,"Paranchothy","","Ragavan","Conservative","Conservateur",N,N,44
35055,"Markham--Thornhill","Markham--Thornhill"," 5","Markham",N,N,"",0,505,"Reilly","","Brendan Thomas","Libertarian","Libertarien",N,N,3
35055,"Markham--Thornhill","Markham--Thornhill"," 5","Markham",N,N,"",0,505,"Znoneofthe","","Above","Independent","Indépendant",N,N,0
