Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
48008,"Calgary Midnapore","Calgary Midnapore"," 5","Calgary",N,N,"",1,407,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
48008,"Calgary Midnapore","Calgary Midnapore"," 5","Calgary",N,N,"",1,407,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,79
48008,"Calgary Midnapore","Calgary Midnapore"," 5","Calgary",N,N,"",1,407,"Zedic","","Ryan","Green Party","Parti Vert",N,N,6
48008,"Calgary Midnapore","Calgary Midnapore"," 6","Calgary",N,N,"",0,353,"Brown","","Haley","Liberal","Libéral",N,N,12
48008,"Calgary Midnapore","Calgary Midnapore"," 6","Calgary",N,N,"",0,353,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 6","Calgary",N,N,"",0,353,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,5
48008,"Calgary Midnapore","Calgary Midnapore"," 6","Calgary",N,N,"",0,353,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48008,"Calgary Midnapore","Calgary Midnapore"," 6","Calgary",N,N,"",0,353,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,77
48008,"Calgary Midnapore","Calgary Midnapore"," 6","Calgary",N,N,"",0,353,"Zedic","","Ryan","Green Party","Parti Vert",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 7","Calgary",N,N,"",1,394,"Brown","","Haley","Liberal","Libéral",N,N,14
48008,"Calgary Midnapore","Calgary Midnapore"," 7","Calgary",N,N,"",1,394,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 7","Calgary",N,N,"",1,394,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 7","Calgary",N,N,"",1,394,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
48008,"Calgary Midnapore","Calgary Midnapore"," 7","Calgary",N,N,"",1,394,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,90
48008,"Calgary Midnapore","Calgary Midnapore"," 7","Calgary",N,N,"",1,394,"Zedic","","Ryan","Green Party","Parti Vert",N,N,4
48008,"Calgary Midnapore","Calgary Midnapore"," 8","Calgary",N,N,"",0,451,"Brown","","Haley","Liberal","Libéral",N,N,10
48008,"Calgary Midnapore","Calgary Midnapore"," 8","Calgary",N,N,"",0,451,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 8","Calgary",N,N,"",0,451,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 8","Calgary",N,N,"",0,451,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 8","Calgary",N,N,"",0,451,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,25
48008,"Calgary Midnapore","Calgary Midnapore"," 8","Calgary",N,N,"",0,451,"Zedic","","Ryan","Green Party","Parti Vert",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 9","Calgary",N,N,"",0,446,"Brown","","Haley","Liberal","Libéral",N,N,21
48008,"Calgary Midnapore","Calgary Midnapore"," 9","Calgary",N,N,"",0,446,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 9","Calgary",N,N,"",0,446,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 9","Calgary",N,N,"",0,446,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
48008,"Calgary Midnapore","Calgary Midnapore"," 9","Calgary",N,N,"",0,446,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,61
48008,"Calgary Midnapore","Calgary Midnapore"," 9","Calgary",N,N,"",0,446,"Zedic","","Ryan","Green Party","Parti Vert",N,N,5
48008,"Calgary Midnapore","Calgary Midnapore"," 10","Calgary",N,N,"",0,435,"Brown","","Haley","Liberal","Libéral",N,N,11
48008,"Calgary Midnapore","Calgary Midnapore"," 10","Calgary",N,N,"",0,435,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 10","Calgary",N,N,"",0,435,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,3
48008,"Calgary Midnapore","Calgary Midnapore"," 10","Calgary",N,N,"",0,435,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
48008,"Calgary Midnapore","Calgary Midnapore"," 10","Calgary",N,N,"",0,435,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,78
48008,"Calgary Midnapore","Calgary Midnapore"," 10","Calgary",N,N,"",0,435,"Zedic","","Ryan","Green Party","Parti Vert",N,N,5
48008,"Calgary Midnapore","Calgary Midnapore"," 11","Calgary",N,N,"",0,249,"Brown","","Haley","Liberal","Libéral",N,N,9
48008,"Calgary Midnapore","Calgary Midnapore"," 11","Calgary",N,N,"",0,249,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 11","Calgary",N,N,"",0,249,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 11","Calgary",N,N,"",0,249,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48008,"Calgary Midnapore","Calgary Midnapore"," 11","Calgary",N,N,"",0,249,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,61
48008,"Calgary Midnapore","Calgary Midnapore"," 11","Calgary",N,N,"",0,249,"Zedic","","Ryan","Green Party","Parti Vert",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 12","Calgary",N,N,"",0,511,"Brown","","Haley","Liberal","Libéral",N,N,30
48008,"Calgary Midnapore","Calgary Midnapore"," 12","Calgary",N,N,"",0,511,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 12","Calgary",N,N,"",0,511,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 12","Calgary",N,N,"",0,511,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
48008,"Calgary Midnapore","Calgary Midnapore"," 12","Calgary",N,N,"",0,511,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,96
48008,"Calgary Midnapore","Calgary Midnapore"," 12","Calgary",N,N,"",0,511,"Zedic","","Ryan","Green Party","Parti Vert",N,N,5
48008,"Calgary Midnapore","Calgary Midnapore"," 13","Calgary",N,N,"",0,636,"Brown","","Haley","Liberal","Libéral",N,N,29
48008,"Calgary Midnapore","Calgary Midnapore"," 13","Calgary",N,N,"",0,636,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 13","Calgary",N,N,"",0,636,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,4
48008,"Calgary Midnapore","Calgary Midnapore"," 13","Calgary",N,N,"",0,636,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48008,"Calgary Midnapore","Calgary Midnapore"," 13","Calgary",N,N,"",0,636,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,147
48008,"Calgary Midnapore","Calgary Midnapore"," 13","Calgary",N,N,"",0,636,"Zedic","","Ryan","Green Party","Parti Vert",N,N,5
48008,"Calgary Midnapore","Calgary Midnapore"," 14","Calgary",N,N,"",0,396,"Brown","","Haley","Liberal","Libéral",N,N,12
48008,"Calgary Midnapore","Calgary Midnapore"," 14","Calgary",N,N,"",0,396,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 14","Calgary",N,N,"",0,396,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 14","Calgary",N,N,"",0,396,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
48008,"Calgary Midnapore","Calgary Midnapore"," 14","Calgary",N,N,"",0,396,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,27
48008,"Calgary Midnapore","Calgary Midnapore"," 14","Calgary",N,N,"",0,396,"Zedic","","Ryan","Green Party","Parti Vert",N,N,3
48008,"Calgary Midnapore","Calgary Midnapore"," 15","Calgary",N,N,"",0,469,"Brown","","Haley","Liberal","Libéral",N,N,18
48008,"Calgary Midnapore","Calgary Midnapore"," 15","Calgary",N,N,"",0,469,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 15","Calgary",N,N,"",0,469,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 15","Calgary",N,N,"",0,469,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
48008,"Calgary Midnapore","Calgary Midnapore"," 15","Calgary",N,N,"",0,469,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,28
48008,"Calgary Midnapore","Calgary Midnapore"," 15","Calgary",N,N,"",0,469,"Zedic","","Ryan","Green Party","Parti Vert",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 16","Calgary",N,N,"",0,433,"Brown","","Haley","Liberal","Libéral",N,N,24
48008,"Calgary Midnapore","Calgary Midnapore"," 16","Calgary",N,N,"",0,433,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 16","Calgary",N,N,"",0,433,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,6
48008,"Calgary Midnapore","Calgary Midnapore"," 16","Calgary",N,N,"",0,433,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 16","Calgary",N,N,"",0,433,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,91
48008,"Calgary Midnapore","Calgary Midnapore"," 16","Calgary",N,N,"",0,433,"Zedic","","Ryan","Green Party","Parti Vert",N,N,4
48008,"Calgary Midnapore","Calgary Midnapore"," 17","Calgary",N,N,"",1,447,"Brown","","Haley","Liberal","Libéral",N,N,19
48008,"Calgary Midnapore","Calgary Midnapore"," 17","Calgary",N,N,"",1,447,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 17","Calgary",N,N,"",1,447,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 17","Calgary",N,N,"",1,447,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
48008,"Calgary Midnapore","Calgary Midnapore"," 17","Calgary",N,N,"",1,447,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,38
48008,"Calgary Midnapore","Calgary Midnapore"," 17","Calgary",N,N,"",1,447,"Zedic","","Ryan","Green Party","Parti Vert",N,N,5
48008,"Calgary Midnapore","Calgary Midnapore"," 18","Calgary",N,N,"",1,356,"Brown","","Haley","Liberal","Libéral",N,N,10
48008,"Calgary Midnapore","Calgary Midnapore"," 18","Calgary",N,N,"",1,356,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 18","Calgary",N,N,"",1,356,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 18","Calgary",N,N,"",1,356,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
48008,"Calgary Midnapore","Calgary Midnapore"," 18","Calgary",N,N,"",1,356,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,65
48008,"Calgary Midnapore","Calgary Midnapore"," 18","Calgary",N,N,"",1,356,"Zedic","","Ryan","Green Party","Parti Vert",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 19","Calgary",N,N,"",1,481,"Brown","","Haley","Liberal","Libéral",N,N,26
48008,"Calgary Midnapore","Calgary Midnapore"," 19","Calgary",N,N,"",1,481,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 19","Calgary",N,N,"",1,481,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 19","Calgary",N,N,"",1,481,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 19","Calgary",N,N,"",1,481,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,73
48008,"Calgary Midnapore","Calgary Midnapore"," 19","Calgary",N,N,"",1,481,"Zedic","","Ryan","Green Party","Parti Vert",N,N,4
48008,"Calgary Midnapore","Calgary Midnapore"," 20","Calgary",N,N,"",0,470,"Brown","","Haley","Liberal","Libéral",N,N,22
48008,"Calgary Midnapore","Calgary Midnapore"," 20","Calgary",N,N,"",0,470,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 20","Calgary",N,N,"",0,470,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 20","Calgary",N,N,"",0,470,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 20","Calgary",N,N,"",0,470,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,113
48008,"Calgary Midnapore","Calgary Midnapore"," 20","Calgary",N,N,"",0,470,"Zedic","","Ryan","Green Party","Parti Vert",N,N,5
48008,"Calgary Midnapore","Calgary Midnapore"," 21","Calgary",N,N,"",0,389,"Brown","","Haley","Liberal","Libéral",N,N,20
48008,"Calgary Midnapore","Calgary Midnapore"," 21","Calgary",N,N,"",0,389,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 21","Calgary",N,N,"",0,389,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 21","Calgary",N,N,"",0,389,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48008,"Calgary Midnapore","Calgary Midnapore"," 21","Calgary",N,N,"",0,389,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,78
48008,"Calgary Midnapore","Calgary Midnapore"," 21","Calgary",N,N,"",0,389,"Zedic","","Ryan","Green Party","Parti Vert",N,N,7
48008,"Calgary Midnapore","Calgary Midnapore"," 22","Calgary",N,N,"",0,425,"Brown","","Haley","Liberal","Libéral",N,N,15
48008,"Calgary Midnapore","Calgary Midnapore"," 22","Calgary",N,N,"",0,425,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 22","Calgary",N,N,"",0,425,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 22","Calgary",N,N,"",0,425,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 22","Calgary",N,N,"",0,425,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,69
48008,"Calgary Midnapore","Calgary Midnapore"," 22","Calgary",N,N,"",0,425,"Zedic","","Ryan","Green Party","Parti Vert",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 23","Calgary",N,N,"",0,407,"Brown","","Haley","Liberal","Libéral",N,N,18
48008,"Calgary Midnapore","Calgary Midnapore"," 23","Calgary",N,N,"",0,407,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 23","Calgary",N,N,"",0,407,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 23","Calgary",N,N,"",0,407,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48008,"Calgary Midnapore","Calgary Midnapore"," 23","Calgary",N,N,"",0,407,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,83
48008,"Calgary Midnapore","Calgary Midnapore"," 23","Calgary",N,N,"",0,407,"Zedic","","Ryan","Green Party","Parti Vert",N,N,3
48008,"Calgary Midnapore","Calgary Midnapore"," 24","Calgary",N,N,"",0,457,"Brown","","Haley","Liberal","Libéral",N,N,22
48008,"Calgary Midnapore","Calgary Midnapore"," 24","Calgary",N,N,"",0,457,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 24","Calgary",N,N,"",0,457,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,3
48008,"Calgary Midnapore","Calgary Midnapore"," 24","Calgary",N,N,"",0,457,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 24","Calgary",N,N,"",0,457,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,85
48008,"Calgary Midnapore","Calgary Midnapore"," 24","Calgary",N,N,"",0,457,"Zedic","","Ryan","Green Party","Parti Vert",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 25","Calgary",N,N,"",0,455,"Brown","","Haley","Liberal","Libéral",N,N,21
48008,"Calgary Midnapore","Calgary Midnapore"," 25","Calgary",N,N,"",0,455,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 25","Calgary",N,N,"",0,455,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 25","Calgary",N,N,"",0,455,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 25","Calgary",N,N,"",0,455,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,49
48008,"Calgary Midnapore","Calgary Midnapore"," 25","Calgary",N,N,"",0,455,"Zedic","","Ryan","Green Party","Parti Vert",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 26","Calgary",N,N,"",0,347,"Brown","","Haley","Liberal","Libéral",N,N,11
48008,"Calgary Midnapore","Calgary Midnapore"," 26","Calgary",N,N,"",0,347,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 26","Calgary",N,N,"",0,347,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 26","Calgary",N,N,"",0,347,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 26","Calgary",N,N,"",0,347,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,44
48008,"Calgary Midnapore","Calgary Midnapore"," 26","Calgary",N,N,"",0,347,"Zedic","","Ryan","Green Party","Parti Vert",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 27","Calgary",N,N,"",0,362,"Brown","","Haley","Liberal","Libéral",N,N,26
48008,"Calgary Midnapore","Calgary Midnapore"," 27","Calgary",N,N,"",0,362,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,1
48008,"Calgary Midnapore","Calgary Midnapore"," 27","Calgary",N,N,"",0,362,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 27","Calgary",N,N,"",0,362,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
48008,"Calgary Midnapore","Calgary Midnapore"," 27","Calgary",N,N,"",0,362,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,97
48008,"Calgary Midnapore","Calgary Midnapore"," 27","Calgary",N,N,"",0,362,"Zedic","","Ryan","Green Party","Parti Vert",N,N,8
48008,"Calgary Midnapore","Calgary Midnapore"," 28","Calgary",N,N,"",1,386,"Brown","","Haley","Liberal","Libéral",N,N,21
48008,"Calgary Midnapore","Calgary Midnapore"," 28","Calgary",N,N,"",1,386,"Chawla","","Kulbir Singh","National Advancement","Avancement National",N,N,0
48008,"Calgary Midnapore","Calgary Midnapore"," 28","Calgary",N,N,"",1,386,"Heather","","Larry R.","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 28","Calgary",N,N,"",1,386,"Heffernan","","Holly","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 28","Calgary",N,N,"",1,386,"Kusie","","Stephanie","Conservative","Conservateur",N,Y,88
48008,"Calgary Midnapore","Calgary Midnapore"," 28","Calgary",N,N,"",1,386,"Zedic","","Ryan","Green Party","Parti Vert",N,N,2
