Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 2","Hilda",N,N,"",0,173,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 2","Hilda",N,N,"",0,173,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 3","Schuler",N,N,"",0,169,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 3","Schuler",N,N,"",0,169,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 3","Schuler",N,N,"",0,169,"Motz","","Glen","Conservative","Conservateur",N,Y,86
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 3","Schuler",N,N,"",0,169,"Sakamoto","","Stan","Liberal","Libéral",N,N,7
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 3","Schuler",N,N,"",0,169,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 3","Schuler",N,N,"",0,169,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 4","Bowmanton",N,N,"",0,306,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 4","Bowmanton",N,N,"",0,306,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 4","Bowmanton",N,N,"",0,306,"Motz","","Glen","Conservative","Conservateur",N,Y,86
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 4","Bowmanton",N,N,"",0,306,"Sakamoto","","Stan","Liberal","Libéral",N,N,15
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 4","Bowmanton",N,N,"",0,306,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,7
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 4","Bowmanton",N,N,"",0,306,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 5","Dunmore",N,N,"",0,463,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 5","Dunmore",N,N,"",0,463,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 5","Dunmore",N,N,"",0,463,"Motz","","Glen","Conservative","Conservateur",N,Y,158
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 5","Dunmore",N,N,"",0,463,"Sakamoto","","Stan","Liberal","Libéral",N,N,22
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 5","Dunmore",N,N,"",0,463,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 5","Dunmore",N,N,"",0,463,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 6","Dunmore",N,N,"",0,410,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 6","Dunmore",N,N,"",0,410,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 6","Dunmore",N,N,"",0,410,"Motz","","Glen","Conservative","Conservateur",N,Y,152
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 6","Dunmore",N,N,"",0,410,"Sakamoto","","Stan","Liberal","Libéral",N,N,16
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 6","Dunmore",N,N,"",0,410,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 6","Dunmore",N,N,"",0,410,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 7","Dunmore",N,N,"",1,389,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 7","Dunmore",N,N,"",1,389,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 7","Dunmore",N,N,"",1,389,"Motz","","Glen","Conservative","Conservateur",N,Y,154
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 7","Dunmore",N,N,"",1,389,"Sakamoto","","Stan","Liberal","Libéral",N,N,9
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 7","Dunmore",N,N,"",1,389,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 7","Dunmore",N,N,"",1,389,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 8","Bowell",N,N,"",0,210,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 8","Bowell",N,N,"",0,210,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 8","Bowell",N,N,"",0,210,"Motz","","Glen","Conservative","Conservateur",N,Y,81
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 8","Bowell",N,N,"",0,210,"Sakamoto","","Stan","Liberal","Libéral",N,N,6
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 8","Bowell",N,N,"",0,210,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 8","Bowell",N,N,"",0,210,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 9","Redcliff",N,N,"",0,379,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 9","Redcliff",N,N,"",0,379,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 9","Redcliff",N,N,"",0,379,"Motz","","Glen","Conservative","Conservateur",N,Y,71
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 9","Redcliff",N,N,"",0,379,"Sakamoto","","Stan","Liberal","Libéral",N,N,21
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 9","Redcliff",N,N,"",0,379,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 9","Redcliff",N,N,"",0,379,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 10","Redcliff",N,N,"",0,435,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 10","Redcliff",N,N,"",0,435,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 10","Redcliff",N,N,"",0,435,"Motz","","Glen","Conservative","Conservateur",N,Y,110
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 10","Redcliff",N,N,"",0,435,"Sakamoto","","Stan","Liberal","Libéral",N,N,18
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 10","Redcliff",N,N,"",0,435,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 10","Redcliff",N,N,"",0,435,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 11","Redcliff",N,N,"",0,370,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 11","Redcliff",N,N,"",0,370,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 11","Redcliff",N,N,"",0,370,"Motz","","Glen","Conservative","Conservateur",N,Y,83
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 11","Redcliff",N,N,"",0,370,"Sakamoto","","Stan","Liberal","Libéral",N,N,37
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 11","Redcliff",N,N,"",0,370,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 11","Redcliff",N,N,"",0,370,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 12","Redcliff",N,N,"",1,389,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,5
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 12","Redcliff",N,N,"",1,389,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 12","Redcliff",N,N,"",1,389,"Motz","","Glen","Conservative","Conservateur",N,Y,96
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 12","Redcliff",N,N,"",1,389,"Sakamoto","","Stan","Liberal","Libéral",N,N,15
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 12","Redcliff",N,N,"",1,389,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 12","Redcliff",N,N,"",1,389,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 13","Medicine Hat",N,N,"",0,433,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 13","Medicine Hat",N,N,"",0,433,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 13","Medicine Hat",N,N,"",0,433,"Motz","","Glen","Conservative","Conservateur",N,Y,119
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 13","Medicine Hat",N,N,"",0,433,"Sakamoto","","Stan","Liberal","Libéral",N,N,68
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 13","Medicine Hat",N,N,"",0,433,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,6
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 13","Medicine Hat",N,N,"",0,433,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 14","Medicine Hat",N,N,"",0,428,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 14","Medicine Hat",N,N,"",0,428,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 14","Medicine Hat",N,N,"",0,428,"Motz","","Glen","Conservative","Conservateur",N,Y,101
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 14","Medicine Hat",N,N,"",0,428,"Sakamoto","","Stan","Liberal","Libéral",N,N,40
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 14","Medicine Hat",N,N,"",0,428,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,6
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 14","Medicine Hat",N,N,"",0,428,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 15","Medicine Hat",N,N,"",0,461,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 15","Medicine Hat",N,N,"",0,461,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 15","Medicine Hat",N,N,"",0,461,"Motz","","Glen","Conservative","Conservateur",N,Y,120
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 15","Medicine Hat",N,N,"",0,461,"Sakamoto","","Stan","Liberal","Libéral",N,N,61
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 15","Medicine Hat",N,N,"",0,461,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 15","Medicine Hat",N,N,"",0,461,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 16","Medicine Hat",N,N,"",0,468,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 16","Medicine Hat",N,N,"",0,468,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 16","Medicine Hat",N,N,"",0,468,"Motz","","Glen","Conservative","Conservateur",N,Y,102
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 16","Medicine Hat",N,N,"",0,468,"Sakamoto","","Stan","Liberal","Libéral",N,N,61
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 16","Medicine Hat",N,N,"",0,468,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 16","Medicine Hat",N,N,"",0,468,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 17","Redcliff",N,N,"",1,423,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 17","Redcliff",N,N,"",1,423,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 17","Redcliff",N,N,"",1,423,"Motz","","Glen","Conservative","Conservateur",N,Y,122
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 17","Redcliff",N,N,"",1,423,"Sakamoto","","Stan","Liberal","Libéral",N,N,31
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 17","Redcliff",N,N,"",1,423,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 17","Redcliff",N,N,"",1,423,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 18","Redcliff",N,N,"",0,485,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 18","Redcliff",N,N,"",0,485,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 18","Redcliff",N,N,"",0,485,"Motz","","Glen","Conservative","Conservateur",N,Y,133
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 18","Redcliff",N,N,"",0,485,"Sakamoto","","Stan","Liberal","Libéral",N,N,40
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 18","Redcliff",N,N,"",0,485,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 18","Redcliff",N,N,"",0,485,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 19","Redcliff",N,N,"",1,463,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 19","Redcliff",N,N,"",1,463,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 19","Redcliff",N,N,"",1,463,"Motz","","Glen","Conservative","Conservateur",N,Y,130
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 19","Redcliff",N,N,"",1,463,"Sakamoto","","Stan","Liberal","Libéral",N,N,34
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 19","Redcliff",N,N,"",1,463,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,4
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 19","Redcliff",N,N,"",1,463,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 20","Redcliff",N,N,"",5,466,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 20","Redcliff",N,N,"",5,466,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,4
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 20","Redcliff",N,N,"",5,466,"Motz","","Glen","Conservative","Conservateur",N,Y,140
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 20","Redcliff",N,N,"",5,466,"Sakamoto","","Stan","Liberal","Libéral",N,N,31
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 20","Redcliff",N,N,"",5,466,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 20","Redcliff",N,N,"",5,466,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 21","Redcliff",N,N,"",0,466,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 21","Redcliff",N,N,"",0,466,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 21","Redcliff",N,N,"",0,466,"Motz","","Glen","Conservative","Conservateur",N,Y,164
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 21","Redcliff",N,N,"",0,466,"Sakamoto","","Stan","Liberal","Libéral",N,N,28
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 21","Redcliff",N,N,"",0,466,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 21","Redcliff",N,N,"",0,466,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 22","Medicine Hat",N,N,"",1,402,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 22","Medicine Hat",N,N,"",1,402,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 22","Medicine Hat",N,N,"",1,402,"Motz","","Glen","Conservative","Conservateur",N,Y,75
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 22","Medicine Hat",N,N,"",1,402,"Sakamoto","","Stan","Liberal","Libéral",N,N,38
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 22","Medicine Hat",N,N,"",1,402,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 22","Medicine Hat",N,N,"",1,402,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 23","Medicine Hat",N,N,"",0,434,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 23","Medicine Hat",N,N,"",0,434,"Johnston","","Sheldon W","Libertarian","Libertarien",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 23","Medicine Hat",N,N,"",0,434,"Motz","","Glen","Conservative","Conservateur",N,Y,67
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 23","Medicine Hat",N,N,"",0,434,"Sakamoto","","Stan","Liberal","Libéral",N,N,46
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 23","Medicine Hat",N,N,"",0,434,"Taylor","","Rod","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 23","Medicine Hat",N,N,"",0,434,"Waege","","Beverly Ann","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 24","Medicine Hat",N,N,"",1,436,"Cooper","","Kayne","Rhinoceros","Rhinocéros",N,N,1
