event_number	ed_code	ballot_sequence_number	candidate_first_name	candidate_middle_name	candidate_last_name	candidate_gender_code	elected_indicator	incumbent_indicator	candidate_ed_vote_count	candidate_party_english_name	candidate_party_french_name	poll_number	polling_station_name	candidate_poll_vote_count
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	1	Elkhorn	75
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	1	Virden	31
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	10	Virden	68
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	10	Killarney	36
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	100	Westview	65
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	101	Westview	70
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	102	Linden Lanes	104
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	103	Richmond Park	27
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	104	Linden Lanes	84
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	105	Richmond Park	62
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	106	Richmond Park	29
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	107	Brandon	53
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	108	Brandon	59
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	109	Brandon	73
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	11	Virden	76
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	110	Brandon	34
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	111	Brandon	37
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	112	Brandon	67
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	113	Brandon	42
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	114	Brandon	26
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	115	Brandon	79
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	116	Brandon	70
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	117	Brandon	66
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	118	Greenacres	52
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	119	Greenacres	80
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	12	Virden	63
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	120	Greenacres	89
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	121	Greenacres	58
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	122	Trinity Park	78
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	123	Trinity Park	87
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	124	Trinity Park	46
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	125	Richmond Park	84
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	126	Trinity Park	47
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	127	Broomhill	116
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	128	Grande-Clairière	56
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	129	Hartney	84
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	13	Virden	85
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	130	Argue	54
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	131	Elgin	93
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	132	Minto	74
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	133	Pierson	119
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	134	Elva	32
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	135	Melita	92
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	136	Melita	66
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	137	Melita	57
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	138	Medora	88
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	139	Deloraine	62
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	14	Maskawata	73
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	140	Deloraine	135
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	141	Deloraine	120
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	142	Whitewater	145
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	143	Boissevain	85
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	144	Boissevain	68
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	145	Boissevain	85
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	146	Coulter	112
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	147	Waskada	130
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	148	Goodlands	141
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	149	Boissevain	66
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	15	Cromer	46
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	150	Stockton	122
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	151	Glenboro	69
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	152	Glenboro	35
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	153	Stockton	115
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	154	Ninette	86
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	155	Belmont	57
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	156	Belmont	38
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	157	Ninga	136
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	158	Killarney	85
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	159	Killarney	73
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	16	Oak Lake Beach	84
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	160	Killarney	74
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	161	Killarney	82
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	162	Killarney	61
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	163	Holmfield	80
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	17	Oak Lake	72
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	18	Sinclair	78
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	19	Pipestone	82
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	2	Elkhorn	91
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	2	Oak Lake 59	0
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	20	Reston	127
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	21	Oak Lake Reserve	10
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	22A-L	Sioux Valley	3
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	22M-Z	Sioux Valley	1
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	23	Bradwardine	59
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	24	Rivers	66
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	25	Rivers	76
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	26	Rivers	71
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	27	Levine	74
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	28	Forrest Station	76
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	29	Forrest Station	131
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	3	Hargrave	67
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	3	Sioux Valley 58	1
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	30	Justice	39
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	31	Alexander	100
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	32	Kemnay	102
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	33	North Brandon	94
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	34	Chater	109
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	35A-L	Chater	79
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	35M-Z	Chater	55
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	36	Roseland	73
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	37	Brandon Hills	114
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	38	Deleau	133
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	39	Souris	48
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	4	Kenton	130
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	4	Rivers	23
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	40	Souris	74
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	41	Souris	55
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	42	Souris	66
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	43	Carroll	95
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	44	Nesbitt	118
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	45	Treesbank	56
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	46	Wawanesa	81
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	47	Hamilton Heights	106
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	48	Highland Park	81
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	49	Kirkcaldy Heights	59
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	5	Burnbank	110
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	5	Riverheights	41
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	50	Kirkcaldy Heights	59
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	51	Kirkcaldy Heights	40
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	52	Kirkcaldy Heights	49
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	53	Assiniview Park	56
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	54	Brandon	49
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	55	Riverheights	60
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	56	Riverheights	78
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	57	Riverheights	77
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	58	Assiniview Park	63
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	59	Riverheights	61
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	6	Scarth	66
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	6	Brandon	21
3600	ED46-001	01	Ed		Agnew	M	N	N	11883	Reform	Réforme	60	Riverheights	52
