event_number	ed_code	ballot_sequence_number	candidate_first_name	candidate_middle_name	candidate_last_name	candidate_gender_code	elected_indicator	incumbent_indicator	candidate_ed_vote_count	candidate_party_english_name	candidate_party_french_name	poll_number	polling_station_name	candidate_poll_vote_count
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	1	Toronto	14
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	1	Toronto	46
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	10	Toronto	36
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	100	Toronto	57
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	101	Toronto	54
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	102	Toronto	50
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	103	Toronto	58
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	104	Toronto	58
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	105	Toronto	71
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	106	Toronto	60
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	107	Toronto	52
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	108	Toronto	43
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	109	Toronto	80
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	11	Toronto	46
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	110	Toronto	41
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	111	Toronto	41
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	112	Toronto	54
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	113	Toronto	61
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	114	Toronto	52
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	115	Toronto	42
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	116	Toronto	56
3600	ED35-081	01	Peter		Atkins	M	N	N	11520	Progressive Conservative	Progressiste-Conservateur	117	Toronto	45
