event_number	ed_code	ballot_sequence_number	candidate_first_name	candidate_middle_name	candidate_last_name	candidate_gender_code	elected_indicator	incumbent_indicator	candidate_ed_vote_count	candidate_party_english_name	candidate_party_french_name	poll_number	polling_station_name	candidate_poll_vote_count
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	1	Alert	0
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	1	Pond Inlet	24
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	10	Taloyoak	19
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	11	Cambridge Bay	21
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	12	Cambridge Bay	29
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	18	Coppermine	14
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	19	Coppermine	13
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	2	Polaris	16
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	2	Cambridge Bay	2
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	20	Umingmaktok	3
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	21	Bathurst Inlet	2
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	22	Gjoa Haven	9
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	23	Pelly Bay	12
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	24	Igloolik	49
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	25	Hall Beach	26
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	26	Repulse Bay	7
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	27	Baker Lake	22
3600	ED61-001	01	Okalik		Eegeesiak	F	N	N	1737	Progressive Conservative	Progressiste-Conservateur	28	Baker Lake	13
