event_number	ed_code	ballot_sequence_number	candidate_first_name	candidate_middle_name	candidate_last_name	candidate_gender_code	elected_indicator	incumbent_indicator	candidate_ed_vote_count	candidate_party_english_name	candidate_party_french_name	poll_number	polling_station_name	candidate_poll_vote_count
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	1	Pointe-Verte	49
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	1	Petit-Rocher	28
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	10	Petit-Rocher	109
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	10	Lamèque	86
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	100	Rang-Saint-Georges	130
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	101	Rang-Saint-Georges	105
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	102	Maltampec	116
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	103	Maltampec	81
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	104	Pokemouche	69
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	105	Sainte-Anne-du-Bocage	92
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	106	Pointe-Rocheuse	112
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	107	Pointe-Rocheuse	97
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	108	Caraquet	70
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	109	Caraquet	88
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	11	Petit-Rocher	81
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	11	Allardville	45
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	110	Caraquet	104
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	111	Caraquet	96
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	112	Caraquet	112
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	113	Caraquet	115
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	114	Bas-Caraquet	115
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	115	Bas-Caraquet	66
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	116	Bas-Caraquet	192
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	117	Bas-Caraquet	126
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	118	Pokesudie	129
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	119	Blanchard Settlement	97
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	12	Petit-Rocher	86
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	12	Saint-Isidore	82
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	120A-H	Centre-Saint-Simon	134
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	120I-Z	Centre-Saint-Simon	146
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	121	Inkerman	76
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	122	Evangeline	114
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	123	Inkerman	88
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	124	Haut-Saint-Simon	0
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	125	Haut-Shippegan	70
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	126	Shippagan	58
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	127	Shippagan	88
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	128	Shippagan	36
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	129	Shippagan	51
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	13	Tremblay	134
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	13	Tracadie-Sheila	82
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	130	Shippagan	44
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	131	Shippagan	57
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	132	Le Goulet	45
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	133	Le Goulet	231
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	134	Le Goulet	174
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	135	Pointe-Sauvage	36
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	136	Pointe-Canot	95
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	137	Sainte-Cécile	123
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	138	Petite-Rivière-de-l'Ile	109
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	139	Petite-Rivière-de-l'Ile	51
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	14	Petit-Rocher	75
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	14	Tracadie-Sheila	92
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	140	Miscou Centre	93
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	141	Miscou Plains	49
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	142	Petite-Lamèque	66
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	143	Pointe-Alexandre	45
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	144	Lamèque	38
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	145	Lamèque	52
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	146	Lamèque	42
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	147	Lamèque	86
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	148	Coteau Road	158
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	149	Pigeon Hill	52
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	15	Nicholas Denys	86
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	150	Pigeon Hill	87
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	151	Chiasson	161
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	152	Haut-Lamèque	61
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	153	Sainte-Marie-Saint-Raphaël	70
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	154	Sainte-Marie-Saint-Raphaël	92
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	155	Sainte-Marie-Saint-Raphaël	125
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	156	Cap-Bateau	97
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	157	Allardville	152
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	158	Allardville	168
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	159	Allardville	267
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	16	Robertville	111
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	160	Jeanne-Mance	0
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	161	Allardville East	228
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	162	Saint-Sauveur	289
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	163	Allardville	196
3600	ED13-001	01	Yvon		Godin	M	Y	N	21113	N.D.P.	N.P.D.	164	Bois-Blanc	103
